TAP,HEATID,STARTTIME,DURATION,MW,O2_AMOUNT,GAS_AMOUNT,TEMP,VALO2_PPM
17,6F0176,2016-01-07 22:05:00, 13: 31,19.75,564071.0,85758.0,1609.5,821.75
17,6F0176,2016-01-07 21:59:00, 02: 50,3.25,564071.0,85758.0,1609.5,821.75
17,6F0176,2016-01-07 21:43:00, 12: 32,16.75,564071.0,85758.0,1609.5,821.75
16,6F0176,2016-01-07 21:43:00, 00: 10,0.25,564071.0,85758.0,1609.5,821.75
15,6F0176,2016-01-07 21:59:00, 00: 10,0.25,564071.0,85758.0,1609.5,821.75
15,6F0176,2016-01-07 21:43:00, 00: 10,0.25,564071.0,85758.0,1609.5,821.75
17,6F0176,2016-01-07 22:20:00, 01: 10,1.5,564071.0,85758.0,1609.5,821.75
13,6F0176,2016-01-07 21:43:00, 00: 10,0.25,564071.0,85758.0,1609.5,821.75
12,6F0176,2016-01-07 21:59:00, 00: 10,0.0,564071.0,85758.0,1609.5,821.75
12,6F0176,2016-01-07 21:43:00, 00: 10,0.125,564071.0,85758.0,1609.5,821.75
11,6F0176,2016-01-07 21:59:00, 00: 10,0.25,564071.0,85758.0,1609.5,821.75
11,6F0176,2016-01-07 21:42:00, 00: 30,0.5,564071.0,85758.0,1609.5,821.75
14,6F0176,2016-01-07 21:59:00, 00: 10,0.375,564071.0,85758.0,1609.5,821.75
17,6F0177,2016-01-07 22:49:00, 02: 20,2.875,564535.0,93253.0,1611.4285714285713,623.5714285714286
17,6F0177,2016-01-07 22:32:00, 12: 50,17.375,564535.0,93253.0,1611.4285714285713,623.5714285714286
16,6F0177,2016-01-07 22:49:00, 00: 10,0.25,564535.0,93253.0,1611.4285714285713,623.5714285714286
16,6F0177,2016-01-07 22:32:00, 00: 10,0.25,564535.0,93253.0,1611.4285714285713,623.5714285714286
15,6F0177,2016-01-07 22:49:00, 00: 10,0.25,564535.0,93253.0,1611.4285714285713,623.5714285714286
15,6F0177,2016-01-07 22:32:00, 00: 10,0.0,564535.0,93253.0,1611.4285714285713,623.5714285714286
13,6F0177,2016-01-07 22:49:00, 00: 10,0.125,564535.0,93253.0,1611.4285714285713,623.5714285714286
13,6F0177,2016-01-07 22:32:00, 00: 10,0.25,564535.0,93253.0,1611.4285714285713,623.5714285714286
12,6F0177,2016-01-07 22:48:00, 00: 10,0.25,564535.0,93253.0,1611.4285714285713,623.5714285714286
12,6F0177,2016-01-07 22:32:00, 00: 10,0.0,564535.0,93253.0,1611.4285714285713,623.5714285714286
11,6F0177,2016-01-07 22:48:00, 00: 10,0.0,564535.0,93253.0,1611.4285714285713,623.5714285714286
11,6F0177,2016-01-07 22:32:00, 00: 10,0.375,564535.0,93253.0,1611.4285714285713,623.5714285714286
17,6F0177,2016-01-07 22:54:00, 14: 00,20.625,564535.0,93253.0,1611.4285714285713,623.5714285714286
17,6F0177,2016-01-07 23:09:00, 00: 20,0.5,564535.0,93253.0,1611.4285714285713,623.5714285714286
11,6F0178,2016-01-07 23:21:00, 00: 10,0.125,648367.0,118842.0,1603.6666666666667,819.8333333333334
11,6F0178,2016-01-07 23:39:00, 00: 10,0.0,648367.0,118842.0,1603.6666666666667,819.8333333333334
17,6F0178,2016-01-08 00:01:00, 00: 30,0.625,648367.0,118842.0,1603.6666666666667,819.8333333333334
17,6F0178,2016-01-07 23:45:00, 14: 41,21.375,648367.0,118842.0,1603.6666666666667,819.8333333333334
17,6F0178,2016-01-07 23:40:00, 01: 31,2.0,648367.0,118842.0,1603.6666666666667,819.8333333333334
17,6F0178,2016-01-07 23:22:00, 13: 41,19.0,648367.0,118842.0,1603.6666666666667,819.8333333333334
16,6F0178,2016-01-07 23:21:00, 00: 10,0.25,648367.0,118842.0,1603.6666666666667,819.8333333333334
15,6F0178,2016-01-07 23:40:00, 00: 10,0.125,648367.0,118842.0,1603.6666666666667,819.8333333333334
14,6F0178,2016-01-07 23:40:00, 00: 10,0.25,648367.0,118842.0,1603.6666666666667,819.8333333333334
14,6F0178,2016-01-07 23:21:00, 00: 10,0.125,648367.0,118842.0,1603.6666666666667,819.8333333333334
13,6F0178,2016-01-07 23:21:00, 00: 10,0.125,648367.0,118842.0,1603.6666666666667,819.8333333333334
12,6F0178,2016-01-07 23:40:00, 00: 10,0.375,648367.0,118842.0,1603.6666666666667,819.8333333333334
12,6F0178,2016-01-07 23:21:00, 00: 10,0.125,648367.0,118842.0,1603.6666666666667,819.8333333333334
17,6F0179,2016-01-08 00:37:00, 14: 01,21.375,659317.0,111759.0,1600.5714285714287,842.1428571428571
17,6F0179,2016-01-08 00:31:00, 02: 00,2.625,659317.0,111759.0,1600.5714285714287,842.1428571428571
17,6F0179,2016-01-08 00:14:00, 13: 00,18.25,659317.0,111759.0,1600.5714285714287,842.1428571428571
16,6F0179,2016-01-08 00:31:00, 00: 10,0.375,659317.0,111759.0,1600.5714285714287,842.1428571428571
16,6F0179,2016-01-08 00:14:00, 00: 11,0.125,659317.0,111759.0,1600.5714285714287,842.1428571428571
17,6F0179,2016-01-08 00:52:00, 00: 20,0.375,659317.0,111759.0,1600.5714285714287,842.1428571428571
14,6F0179,2016-01-08 00:14:00, 00: 09,0.125,659317.0,111759.0,1600.5714285714287,842.1428571428571
13,6F0179,2016-01-08 00:31:00, 00: 10,0.125,659317.0,111759.0,1600.5714285714287,842.1428571428571
13,6F0179,2016-01-08 00:13:00, 00: 11,0.375,659317.0,111759.0,1600.5714285714287,842.1428571428571
11,6F0179,2016-01-08 00:30:00, 00: 10,0.25,659317.0,111759.0,1600.5714285714287,842.1428571428571
11,6F0179,2016-01-08 00:13:00, 00: 30,0.25,659317.0,111759.0,1600.5714285714287,842.1428571428571
15,6F0179,2016-01-08 00:31:00, 00: 10,0.25,659317.0,111759.0,1600.5714285714287,842.1428571428571
17,6F0180,2016-01-08 01:36:00, 12: 40,19.375,670668.0,134596.0,1604.0,892.75
17,6F0180,2016-01-08 01:49:00, 00: 40,1.125,670668.0,134596.0,1604.0,892.75
11,6F0180,2016-01-08 01:07:00, 00: 30,0.375,670668.0,134596.0,1604.0,892.75
11,6F0180,2016-01-08 01:26:00, 00: 50,0.75,670668.0,134596.0,1604.0,892.75
17,6F0180,2016-01-08 01:28:00, 02: 30,3.125,670668.0,134596.0,1604.0,892.75
15,6F0180,2016-01-08 01:07:00, 00: 10,0.25,670668.0,134596.0,1604.0,892.75
15,6F0180,2016-01-08 01:27:00, 00: 20,0.125,670668.0,134596.0,1604.0,892.75
16,6F0180,2016-01-08 01:28:00, 00: 10,0.375,670668.0,134596.0,1604.0,892.75
17,6F0180,2016-01-08 01:08:00, 13: 01,17.375,670668.0,134596.0,1604.0,892.75
12,6F0180,2016-01-08 01:27:00, 00: 10,0.375,670668.0,134596.0,1604.0,892.75
11,6F0181,2016-01-08 02:06:00, 00: 20,0.375,622255.0,144375.0,1621.5,1051.0
11,6F0181,2016-01-08 02:26:00, 00: 20,0.375,622255.0,144375.0,1621.5,1051.0
12,6F0181,2016-01-08 02:06:00, 00: 10,0.125,622255.0,144375.0,1621.5,1051.0
12,6F0181,2016-01-08 02:26:00, 00: 11,0.125,622255.0,144375.0,1621.5,1051.0
13,6F0181,2016-01-08 02:06:00, 00: 10,0.125,622255.0,144375.0,1621.5,1051.0
14,6F0181,2016-01-08 02:26:00, 00: 09,0.25,622255.0,144375.0,1621.5,1051.0
17,6F0181,2016-01-08 02:53:00, 06: 10,9.5,622255.0,144375.0,1621.5,1051.0
15,6F0181,2016-01-08 02:26:00, 00: 11,0.25,622255.0,144375.0,1621.5,1051.0
16,6F0181,2016-01-08 02:07:00, 00: 10,0.0,622255.0,144375.0,1621.5,1051.0
17,6F0181,2016-01-08 02:07:00, 06: 40,8.0,622255.0,144375.0,1621.5,1051.0
17,6F0181,2016-01-08 02:14:00, 07: 21,9.0,622255.0,144375.0,1621.5,1051.0
17,6F0181,2016-01-08 02:27:00, 05: 50,6.5,622255.0,144375.0,1621.5,1051.0
17,6F0181,2016-01-08 02:44:00, 00: 10,12.5,622255.0,144375.0,1621.5,1051.0
15,6F0181,2016-01-08 02:06:00, 00: 10,0.375,622255.0,144375.0,1621.5,1051.0
11,6F0182,2016-01-08 03:11:00, 00: 40,0.375,727759.0,141803.0,1611.4285714285713,978.2857142857143
12,6F0182,2016-01-08 03:33:00, 00: 10,0.25,727759.0,141803.0,1611.4285714285713,978.2857142857143
13,6F0182,2016-01-08 03:12:00, 00: 10,0.0,727759.0,141803.0,1611.4285714285713,978.2857142857143
14,6F0182,2016-01-08 03:12:00, 00: 10,0.125,727759.0,141803.0,1611.4285714285713,978.2857142857143
14,6F0182,2016-01-08 03:33:00, 00: 11,0.25,727759.0,141803.0,1611.4285714285713,978.2857142857143
15,6F0182,2016-01-08 03:33:00, 00: 09,0.25,727759.0,141803.0,1611.4285714285713,978.2857142857143
17,6F0182,2016-01-08 03:57:00, 00: 30,0.75,727759.0,141803.0,1611.4285714285713,978.2857142857143
17,6F0182,2016-01-08 03:12:00, 08: 20,10.25,727759.0,141803.0,1611.4285714285713,978.2857142857143
17,6F0182,2016-01-08 03:23:00, 05: 01,7.125,727759.0,141803.0,1611.4285714285713,978.2857142857143
17,6F0182,2016-01-08 03:33:00, 04: 21,5.5,727759.0,141803.0,1611.4285714285713,978.2857142857143
17,6F0182,2016-01-08 03:41:00, 11: 41,17.75,727759.0,141803.0,1611.4285714285713,978.2857142857143
17,6F0182,2016-01-08 03:55:00, 00: 40,1.0,727759.0,141803.0,1611.4285714285713,978.2857142857143
16,6F0182,2016-01-08 03:12:00, 00: 10,0.125,727759.0,141803.0,1611.4285714285713,978.2857142857143
11,6F0183,2016-01-08 04:12:00, 00: 20,0.375,545774.0,104100.0,1624.0,986.0
11,6F0183,2016-01-08 04:29:00, 00: 10,0.125,545774.0,104100.0,1624.0,986.0
12,6F0183,2016-01-08 04:29:00, 00: 10,0.25,545774.0,104100.0,1624.0,986.0
13,6F0183,2016-01-08 04:12:00, 00: 10,0.25,545774.0,104100.0,1624.0,986.0
14,6F0183,2016-01-08 04:12:00, 00: 10,0.25,545774.0,104100.0,1624.0,986.0
17,6F0183,2016-01-08 04:37:00, 15: 21,23.25,545774.0,104100.0,1624.0,986.0
15,6F0183,2016-01-08 04:30:00, 00: 10,0.25,545774.0,104100.0,1624.0,986.0
16,6F0183,2016-01-08 04:12:00, 00: 10,0.25,545774.0,104100.0,1624.0,986.0
17,6F0183,2016-01-08 04:13:00, 01: 20,1.75,545774.0,104100.0,1624.0,986.0
17,6F0183,2016-01-08 04:14:00, 11: 31,15.25,545774.0,104100.0,1624.0,986.0
17,6F0183,2016-01-08 04:30:00, 04: 00,4.875,545774.0,104100.0,1624.0,986.0
14,6F0183,2016-01-08 04:29:00, 00: 11,0.125,545774.0,104100.0,1624.0,986.0
11,6F0184,2016-01-08 05:30:00, 00: 21,0.25,628451.0,155490.0,1631.0,1001.6666666666666
11,6F0184,2016-01-08 05:49:00, 00: 10,0.25,628451.0,155490.0,1631.0,1001.6666666666666
12,6F0184,2016-01-08 05:30:00, 00: 10,0.125,628451.0,155490.0,1631.0,1001.6666666666666
13,6F0184,2016-01-08 05:49:00, 00: 10,0.0,628451.0,155490.0,1631.0,1001.6666666666666
14,6F0184,2016-01-08 05:30:00, 00: 10,0.25,628451.0,155490.0,1631.0,1001.6666666666666
14,6F0184,2016-01-08 05:49:00, 00: 10,0.375,628451.0,155490.0,1631.0,1001.6666666666666
17,6F0184,2016-01-08 06:14:00, 00: 40,1.0,628451.0,155490.0,1631.0,1001.6666666666666
16,6F0184,2016-01-08 05:49:00, 00: 10,0.25,628451.0,155490.0,1631.0,1001.6666666666666
17,6F0184,2016-01-08 05:30:00, 14: 40,17.375,628451.0,155490.0,1631.0,1001.6666666666666
17,6F0184,2016-01-08 05:50:00, 02: 30,3.125,628451.0,155490.0,1631.0,1001.6666666666666
17,6F0184,2016-01-08 05:56:00, 16: 21,23.25,628451.0,155490.0,1631.0,1001.6666666666666
17,6F0184,2016-01-08 06:13:00, 00: 40,1.125,628451.0,155490.0,1631.0,1001.6666666666666
15,6F0184,2016-01-08 05:30:00, 00: 10,0.125,628451.0,155490.0,1631.0,1001.6666666666666
17,6F0185,2016-01-08 06:46:00, 13: 41,19.875,746529.0,124642.0,1622.857142857143,1056.4285714285713
17,6F0185,2016-01-08 07:04:00, 00: 50,1.25,746529.0,124642.0,1622.857142857143,1056.4285714285713
11,6F0185,2016-01-08 06:24:00, 00: 30,0.375,746529.0,124642.0,1622.857142857143,1056.4285714285713
11,6F0185,2016-01-08 06:41:00, 00: 10,0.25,746529.0,124642.0,1622.857142857143,1056.4285714285713
12,6F0185,2016-01-08 06:24:00, 00: 10,0.25,746529.0,124642.0,1622.857142857143,1056.4285714285713
17,6F0185,2016-01-08 06:42:00, 01: 40,2.375,746529.0,124642.0,1622.857142857143,1056.4285714285713
14,6F0185,2016-01-08 06:24:00, 00: 10,0.25,746529.0,124642.0,1622.857142857143,1056.4285714285713
14,6F0185,2016-01-08 06:42:00, 00: 10,0.125,746529.0,124642.0,1622.857142857143,1056.4285714285713
15,6F0185,2016-01-08 06:25:00, 00: 10,0.0,746529.0,124642.0,1622.857142857143,1056.4285714285713
16,6F0185,2016-01-08 06:42:00, 00: 10,0.25,746529.0,124642.0,1622.857142857143,1056.4285714285713
17,6F0185,2016-01-08 06:25:00, 13: 21,17.125,746529.0,124642.0,1622.857142857143,1056.4285714285713
13,6F0185,2016-01-08 06:42:00, 00: 10,0.25,746529.0,124642.0,1622.857142857143,1056.4285714285713
11,6F0186,2016-01-08 07:20:00, 00: 10,0.25,890825.0,142299.0,1615.4,1161.4
11,6F0186,2016-01-08 07:37:00, 00: 20,0.0,890825.0,142299.0,1615.4,1161.4
12,6F0186,2016-01-08 07:20:00, 00: 10,0.25,890825.0,142299.0,1615.4,1161.4
13,6F0186,2016-01-08 07:37:00, 00: 10,0.25,890825.0,142299.0,1615.4,1161.4
14,6F0186,2016-01-08 07:21:00, 00: 10,0.375,890825.0,142299.0,1615.4,1161.4
17,6F0186,2016-01-08 07:57:00, 00: 50,1.125,890825.0,142299.0,1615.4,1161.4
16,6F0186,2016-01-08 07:38:00, 00: 10,0.0,890825.0,142299.0,1615.4,1161.4
17,6F0186,2016-01-08 07:21:00, 13: 10,17.375,890825.0,142299.0,1615.4,1161.4
17,6F0186,2016-01-08 07:38:00, 02: 21,3.25,890825.0,142299.0,1615.4,1161.4
17,6F0186,2016-01-08 07:44:00, 12: 30,18.875,890825.0,142299.0,1615.4,1161.4
14,6F0186,2016-01-08 07:38:00, 00: 10,0.375,890825.0,142299.0,1615.4,1161.4
17,6F0187,2016-01-08 08:27:00, 08: 01,11.625,582820.0,106571.0,1615.0,1049.75
17,6F0187,2016-01-08 08:38:00, 17: 30,26.25,582820.0,106571.0,1615.0,1049.75
17,6F0187,2016-01-08 08:56:00, 02: 30,3.875,582820.0,106571.0,1615.0,1049.75
17,6F0187,2016-01-08 09:00:00, 01: 00,1.375,582820.0,106571.0,1615.0,1049.75
17,6F0187,2016-01-08 09:01:00, 00: 40,0.875,582820.0,106571.0,1615.0,1049.75
11,6F0187,2016-01-08 08:21:00, 00: 20,0.25,582820.0,106571.0,1615.0,1049.75
11,6F0187,2016-01-08 08:38:00, 00: 20,0.25,582820.0,106571.0,1615.0,1049.75
12,6F0187,2016-01-08 08:22:00, 00: 10,0.375,582820.0,106571.0,1615.0,1049.75
13,6F0187,2016-01-08 08:38:00, 00: 10,0.375,582820.0,106571.0,1615.0,1049.75
14,6F0187,2016-01-08 08:22:00, 00: 10,0.125,582820.0,106571.0,1615.0,1049.75
14,6F0187,2016-01-08 08:38:00, 00: 10,0.125,582820.0,106571.0,1615.0,1049.75
15,6F0187,2016-01-08 08:22:00, 00: 10,0.125,582820.0,106571.0,1615.0,1049.75
16,6F0187,2016-01-08 08:38:00, 00: 11,0.25,582820.0,106571.0,1615.0,1049.75
17,6F0187,2016-01-08 08:22:00, 04: 50,5.5,582820.0,106571.0,1615.0,1049.75
11,6F0188,2016-01-08 09:12:00, 00: 20,0.375,503611.0,112764.0,1642.0,1031.3333333333333
11,6F0188,2016-01-08 09:28:00, 00: 20,0.375,503611.0,112764.0,1642.0,1031.3333333333333
17,6F0188,2016-01-08 09:29:00, 21: 21,31.375,503611.0,112764.0,1642.0,1031.3333333333333
17,6F0188,2016-01-08 09:14:00, 12: 01,15.875,503611.0,112764.0,1642.0,1031.3333333333333
17,6F0188,2016-01-08 09:13:00, 00: 50,0.875,503611.0,112764.0,1642.0,1031.3333333333333
16,6F0188,2016-01-08 09:12:00, 00: 10,0.375,503611.0,112764.0,1642.0,1031.3333333333333
15,6F0188,2016-01-08 09:29:00, 00: 10,0.0,503611.0,112764.0,1642.0,1031.3333333333333
14,6F0188,2016-01-08 09:29:00, 00: 10,0.25,503611.0,112764.0,1642.0,1031.3333333333333
14,6F0188,2016-01-08 09:12:00, 00: 10,0.25,503611.0,112764.0,1642.0,1031.3333333333333
13,6F0188,2016-01-08 09:12:00, 00: 10,0.0,503611.0,112764.0,1642.0,1031.3333333333333
12,6F0188,2016-01-08 09:12:00, 00: 10,0.25,503611.0,112764.0,1642.0,1031.3333333333333
12,6F0188,2016-01-08 09:29:00, 00: 10,0.25,503611.0,112764.0,1642.0,1031.3333333333333
15,6F0189,2016-01-08 10:50:00, 00: 10,0.25,485552.0,107597.0,1660.6666666666667,1103.3333333333333
14,6F0189,2016-01-08 10:33:00, 00: 20,0.25,485552.0,107597.0,1660.6666666666667,1103.3333333333333
13,6F0189,2016-01-08 10:50:00, 00: 10,0.0,485552.0,107597.0,1660.6666666666667,1103.3333333333333
12,6F0189,2016-01-08 10:50:00, 00: 10,0.25,485552.0,107597.0,1660.6666666666667,1103.3333333333333
17,6F0189,2016-01-08 10:50:00, 17: 01,25.125,485552.0,107597.0,1660.6666666666667,1103.3333333333333
11,6F0189,2016-01-08 10:33:00, 00: 30,0.625,485552.0,107597.0,1660.6666666666667,1103.3333333333333
17,6F0189,2016-01-08 10:33:00, 13: 30,18.0,485552.0,107597.0,1660.6666666666667,1103.3333333333333
16,6F0189,2016-01-08 10:50:00, 00: 10,0.375,485552.0,107597.0,1660.6666666666667,1103.3333333333333
11,6F0189,2016-01-08 10:50:00, 00: 10,0.25,485552.0,107597.0,1660.6666666666667,1103.3333333333333
17,6F0190,2016-01-08 11:47:00, 12: 01,17.875,622449.0,112884.0,1640.5,952.5
17,6F0190,2016-01-08 11:36:00, 06: 41,8.25,622449.0,112884.0,1640.5,952.5
17,6F0190,2016-01-08 12:00:00, 01: 40,2.625,622449.0,112884.0,1640.5,952.5
11,6F0190,2016-01-08 11:19:00, 00: 30,0.5,622449.0,112884.0,1640.5,952.5
11,6F0190,2016-01-08 11:35:00, 00: 10,0.375,622449.0,112884.0,1640.5,952.5
11,6F0190,2016-01-08 11:47:00, 00: 10,0.125,622449.0,112884.0,1640.5,952.5
12,6F0190,2016-01-08 11:20:00, 00: 10,0.0,622449.0,112884.0,1640.5,952.5
12,6F0190,2016-01-08 11:35:00, 00: 10,0.125,622449.0,112884.0,1640.5,952.5
12,6F0190,2016-01-08 11:47:00, 00: 10,0.125,622449.0,112884.0,1640.5,952.5
13,6F0190,2016-01-08 11:20:00, 00: 10,0.25,622449.0,112884.0,1640.5,952.5
13,6F0190,2016-01-08 11:36:00, 00: 10,0.125,622449.0,112884.0,1640.5,952.5
14,6F0190,2016-01-08 11:47:00, 00: 10,0.375,622449.0,112884.0,1640.5,952.5
15,6F0190,2016-01-08 11:20:00, 00: 10,0.25,622449.0,112884.0,1640.5,952.5
15,6F0190,2016-01-08 11:36:00, 00: 10,0.375,622449.0,112884.0,1640.5,952.5
15,6F0190,2016-01-08 11:47:00, 00: 10,0.25,622449.0,112884.0,1640.5,952.5
16,6F0190,2016-01-08 11:20:00, 00: 10,0.25,622449.0,112884.0,1640.5,952.5
16,6F0190,2016-01-08 11:36:00, 00: 10,0.125,622449.0,112884.0,1640.5,952.5
17,6F0190,2016-01-08 11:20:00, 12: 01,16.75,622449.0,112884.0,1640.5,952.5
17,6F0190,2016-01-08 11:59:00, 00: 30,0.625,622449.0,112884.0,1640.5,952.5
11,6F0191,2016-01-08 12:11:00, 00: 40,0.5,633134.0,128398.0,1639.3333333333333,990.0
17,6F0191,2016-01-08 12:55:00, 00: 40,1.0,633134.0,128398.0,1639.3333333333333,990.0
11,6F0191,2016-01-08 12:39:00, 00: 40,0.75,633134.0,128398.0,1639.3333333333333,990.0
12,6F0191,2016-01-08 12:40:00, 00: 10,0.25,633134.0,128398.0,1639.3333333333333,990.0
13,6F0191,2016-01-08 12:12:00, 00: 10,0.25,633134.0,128398.0,1639.3333333333333,990.0
13,6F0191,2016-01-08 12:28:00, 00: 20,0.25,633134.0,128398.0,1639.3333333333333,990.0
13,6F0191,2016-01-08 12:40:00, 00: 10,0.125,633134.0,128398.0,1639.3333333333333,990.0
14,6F0191,2016-01-08 12:12:00, 00: 10,0.25,633134.0,128398.0,1639.3333333333333,990.0
15,6F0191,2016-01-08 12:40:00, 00: 10,0.25,633134.0,128398.0,1639.3333333333333,990.0
16,6F0191,2016-01-08 12:12:00, 00: 10,0.125,633134.0,128398.0,1639.3333333333333,990.0
16,6F0191,2016-01-08 12:28:00, 00: 10,0.25,633134.0,128398.0,1639.3333333333333,990.0
16,6F0191,2016-01-08 12:40:00, 00: 10,0.125,633134.0,128398.0,1639.3333333333333,990.0
17,6F0191,2016-01-08 12:12:00, 12: 41,17.0,633134.0,128398.0,1639.3333333333333,990.0
17,6F0191,2016-01-08 12:29:00, 05: 10,5.625,633134.0,128398.0,1639.3333333333333,990.0
17,6F0191,2016-01-08 12:40:00, 14: 31,21.5,633134.0,128398.0,1639.3333333333333,990.0
11,6F0191,2016-01-08 12:28:00, 00: 30,0.375,633134.0,128398.0,1639.3333333333333,990.0
15,6F0192,2016-01-08 13:05:00, 00: 10,0.125,676367.0,122078.0,1640.2,1014.8
14,6F0192,2016-01-08 13:22:00, 00: 09,0.375,676367.0,122078.0,1640.2,1014.8
15,6F0192,2016-01-08 13:31:00, 00: 10,0.375,676367.0,122078.0,1640.2,1014.8
16,6F0192,2016-01-08 13:05:00, 00: 10,0.25,676367.0,122078.0,1640.2,1014.8
16,6F0192,2016-01-08 13:31:00, 00: 10,0.125,676367.0,122078.0,1640.2,1014.8
17,6F0192,2016-01-08 13:06:00, 13: 30,17.0,676367.0,122078.0,1640.2,1014.8
17,6F0192,2016-01-08 13:23:00, 04: 10,5.0,676367.0,122078.0,1640.2,1014.8
17,6F0192,2016-01-08 13:31:00, 14: 50,21.875,676367.0,122078.0,1640.2,1014.8
17,6F0192,2016-01-08 13:47:00, 00: 50,1.125,676367.0,122078.0,1640.2,1014.8
17,6F0192,2016-01-08 13:48:00, 00: 31,0.75,676367.0,122078.0,1640.2,1014.8
17,6F0192,2016-01-08 13:49:00, 00: 40,0.75,676367.0,122078.0,1640.2,1014.8
11,6F0192,2016-01-08 13:04:00, 00: 10,0.125,676367.0,122078.0,1640.2,1014.8
11,6F0192,2016-01-08 13:05:00, 00: 10,0.25,676367.0,122078.0,1640.2,1014.8
11,6F0192,2016-01-08 13:22:00, 00: 31,0.375,676367.0,122078.0,1640.2,1014.8
11,6F0192,2016-01-08 13:30:00, 00: 20,0.375,676367.0,122078.0,1640.2,1014.8
12,6F0192,2016-01-08 13:05:00, 00: 10,0.125,676367.0,122078.0,1640.2,1014.8
12,6F0192,2016-01-08 13:22:00, 00: 10,0.25,676367.0,122078.0,1640.2,1014.8
12,6F0192,2016-01-08 13:30:00, 00: 10,0.125,676367.0,122078.0,1640.2,1014.8
13,6F0192,2016-01-08 13:05:00, 00: 10,0.125,676367.0,122078.0,1640.2,1014.8
13,6F0192,2016-01-08 13:31:00, 00: 10,0.125,676367.0,122078.0,1640.2,1014.8
15,6F0192,2016-01-08 13:23:00, 00: 11,0.0,676367.0,122078.0,1640.2,1014.8
11,6F0193,2016-01-08 13:59:00, 00: 30,0.375,630150.0,105732.0,1619.6666666666667,873.3333333333334
17,6F0193,2016-01-08 14:20:00, 21: 11,30.875,630150.0,105732.0,1619.6666666666667,873.3333333333334
11,6F0193,2016-01-08 14:19:00, 00: 20,0.25,630150.0,105732.0,1619.6666666666667,873.3333333333334
12,6F0193,2016-01-08 13:59:00, 00: 10,0.125,630150.0,105732.0,1619.6666666666667,873.3333333333334
12,6F0193,2016-01-08 14:19:00, 00: 10,0.25,630150.0,105732.0,1619.6666666666667,873.3333333333334
13,6F0193,2016-01-08 13:59:00, 00: 10,0.25,630150.0,105732.0,1619.6666666666667,873.3333333333334
13,6F0193,2016-01-08 14:12:00, 00: 10,0.25,630150.0,105732.0,1619.6666666666667,873.3333333333334
13,6F0193,2016-01-08 14:19:00, 00: 10,0.25,630150.0,105732.0,1619.6666666666667,873.3333333333334
14,6F0193,2016-01-08 14:12:00, 00: 10,0.25,630150.0,105732.0,1619.6666666666667,873.3333333333334
14,6F0193,2016-01-08 14:19:00, 00: 10,0.0,630150.0,105732.0,1619.6666666666667,873.3333333333334
15,6F0193,2016-01-08 13:59:00, 00: 10,0.25,630150.0,105732.0,1619.6666666666667,873.3333333333334
16,6F0193,2016-01-08 14:00:00, 00: 10,0.25,630150.0,105732.0,1619.6666666666667,873.3333333333334
16,6F0193,2016-01-08 14:13:00, 00: 10,0.375,630150.0,105732.0,1619.6666666666667,873.3333333333334
16,6F0193,2016-01-08 14:19:00, 00: 10,0.375,630150.0,105732.0,1619.6666666666667,873.3333333333334
17,6F0193,2016-01-08 14:00:00, 04: 01,5.0,630150.0,105732.0,1619.6666666666667,873.3333333333334
17,6F0193,2016-01-08 14:04:00, 05: 10,5.75,630150.0,105732.0,1619.6666666666667,873.3333333333334
17,6F0193,2016-01-08 14:13:00, 03: 21,4.875,630150.0,105732.0,1619.6666666666667,873.3333333333334
11,6F0193,2016-01-08 14:12:00, 00: 20,0.375,630150.0,105732.0,1619.6666666666667,873.3333333333334
11,6F0194,2016-01-08 15:02:00, 00: 20,0.375,608078.0,147362.0,1624.6,831.4
11,6F0194,2016-01-08 15:17:00, 00: 30,0.5,608078.0,147362.0,1624.6,831.4
12,6F0194,2016-01-08 15:03:00, 00: 10,0.125,608078.0,147362.0,1624.6,831.4
13,6F0194,2016-01-08 15:03:00, 00: 10,0.25,608078.0,147362.0,1624.6,831.4
13,6F0194,2016-01-08 15:18:00, 00: 10,0.25,608078.0,147362.0,1624.6,831.4
14,6F0194,2016-01-08 15:18:00, 00: 10,0.25,608078.0,147362.0,1624.6,831.4
17,6F0194,2016-01-08 15:39:00, 02: 50,4.125,608078.0,147362.0,1624.6,831.4
16,6F0194,2016-01-08 15:03:00, 00: 10,0.25,608078.0,147362.0,1624.6,831.4
16,6F0194,2016-01-08 15:18:00, 00: 10,0.125,608078.0,147362.0,1624.6,831.4
17,6F0194,2016-01-08 15:03:00, 11: 31,15.625,608078.0,147362.0,1624.6,831.4
17,6F0194,2016-01-08 15:18:00, 18: 11,25.875,608078.0,147362.0,1624.6,831.4
17,6F0194,2016-01-08 15:37:00, 01: 10,1.875,608078.0,147362.0,1624.6,831.4
15,6F0194,2016-01-08 15:03:00, 00: 10,0.125,608078.0,147362.0,1624.6,831.4
11,6F0195,2016-01-08 15:59:00, 00: 20,0.25,734991.0,123422.0,1626.5714285714287,530.0
11,6F0195,2016-01-08 16:16:00, 00: 30,0.5,734991.0,123422.0,1626.5714285714287,530.0
12,6F0195,2016-01-08 15:59:00, 00: 11,0.25,734991.0,123422.0,1626.5714285714287,530.0
12,6F0195,2016-01-08 16:16:00, 00: 10,0.125,734991.0,123422.0,1626.5714285714287,530.0
